城市,节点ID,聚类系数
Zhengzhou,17696,0.0
Zhengzhou,17699,0.0
Zhengzhou,17702,0.0
Zhengzhou,17703,0.0
Zhengzhou,17706,0.0
Zhengzhou,17708,0.0
Zhengzhou,17712,0.0
Zhengzhou,17713,0.0
Zhengzhou,17717,0.0
Zhengzhou,17718,0.0
Zhengzhou,17721,0.333333
Zhengzhou,17724,0.0
Zhengzhou,17726,0.0
Zhengzhou,17728,0.0
Zhengzhou,17730,0.166667
Zhengzhou,17735,0.0
Zhengzhou,17736,0.0
Zhengzhou,17740,0.0
Zhengzhou,17743,0.0
Zhengzhou,17748,0.0
Zhengzhou,17751,0.0
Zhengzhou,17752,0.0
Zhengzhou,17754,0.0
Zhengzhou,17758,0.0
Zhengzhou,17761,0.0
Zhengzhou,17766,0.0
Zhengzhou,17767,0.0
Zhengzhou,17770,0.0
Zhengzhou,17772,0.0
Zhengzhou,17775,0.333333
Zhengzhou,17779,0.0
Zhengzhou,17784,0.0
Zhengzhou,17788,0.0
Zhengzhou,17791,0.0
Zhengzhou,17794,0.0
Zhengzhou,17795,0.0
Zhengzhou,17797,0.0
Zhengzhou,17798,0.0
Zhengzhou,17800,0.0
Zhengzhou,17801,0.0
Zhengzhou,17804,0.0
Zhengzhou,17808,0.0
Zhengzhou,17812,0.0
Zhengzhou,17813,0.0
Zhengzhou,17816,0.0
Zhengzhou,17820,0.0
Zhengzhou,17821,0.0
Zhengzhou,17825,0.0
Zhengzhou,17827,0.0
Zhengzhou,17829,0.0
Zhengzhou,17830,0.0
Zhengzhou,17831,0.0
Zhengzhou,17834,0.0
Zhengzhou,17837,0.0
Zhengzhou,17841,0.0
Zhengzhou,17845,0.0
Zhengzhou,17846,0.0
Zhengzhou,17849,0.0
Zhengzhou,17850,0.0
Zhengzhou,17856,0.0
Zhengzhou,17857,0.0
Zhengzhou,17859,0.0
Zhengzhou,17861,0.333333
Zhengzhou,17865,0.0
Zhengzhou,17870,0.0
Zhengzhou,17874,0.0
Zhengzhou,17877,0.0
Zhengzhou,17882,0.0
Zhengzhou,17888,0.0
Zhengzhou,17892,0.0
Zhengzhou,17893,0.0
Zhengzhou,17898,0.0
Zhengzhou,17902,0.0
Zhengzhou,17904,0.0
Zhengzhou,17908,0.0
Zhengzhou,17909,0.0
Zhengzhou,17912,0.0
Zhengzhou,17913,0.0
Zhengzhou,17915,0.0
Zhengzhou,17916,0.0
Zhengzhou,17918,0.0
Zhengzhou,17919,0.0
Zhengzhou,17921,0.0
Zhengzhou,17922,0.0
Zhengzhou,17925,0.0
Zhengzhou,17927,0.0
Zhengzhou,17931,0.0
Zhengzhou,17934,0.0
Zhengzhou,17936,0.0
Zhengzhou,17939,0.0
Zhengzhou,17941,0.0
Zhengzhou,17944,0.0
Zhengzhou,17945,0.0
Zhengzhou,17947,0.0
Zhengzhou,17949,0.0
Zhengzhou,17952,0.0
Zhengzhou,17953,0.0
Zhengzhou,17955,0.0
Zhengzhou,17958,0.0
Zhengzhou,17960,0.0
Zhengzhou,17961,0.0
Zhengzhou,17963,0.0
Zhengzhou,17967,0.0
Zhengzhou,17968,0.0
Zhengzhou,17972,0.0
Zhengzhou,17974,0.0
Zhengzhou,17976,0.0
Zhengzhou,17980,0.0
Zhengzhou,17982,0.0
Zhengzhou,17986,0.0
Zhengzhou,17987,0.0
Zhengzhou,17991,0.0
Zhengzhou,17993,0.0
Zhengzhou,17998,0.0
Zhengzhou,17999,0.0
Zhengzhou,18002,0.0
Zhengzhou,18006,0.0
Zhengzhou,18009,0.0
Zhengzhou,18010,0.0
Zhengzhou,18013,0.0
Zhengzhou,18015,0.0
Zhengzhou,18017,0.0
Zhengzhou,18019,0.0
Zhengzhou,18021,0.0
Zhengzhou,18023,0.0
Zhengzhou,18025,0.0
Zhengzhou,18028,0.0
Zhengzhou,18030,0.0
Zhengzhou,18033,0.0
Zhengzhou,18036,0.0
Zhengzhou,18037,0.0
Zhengzhou,18041,0.0
Zhengzhou,18045,0.0
Zhengzhou,18047,0.0
Zhengzhou,18050,0.0
Zhengzhou,18053,0.333333
Zhengzhou,18055,0.0
Zhengzhou,18058,0.0
Zhengzhou,18063,0.0
Zhengzhou,18066,0.0
Zhengzhou,18069,0.0
Zhengzhou,18073,0.0
Zhengzhou,18078,0.0
Zhengzhou,18081,0.0
Zhengzhou,18086,0.0
Zhengzhou,18087,0.0
Zhengzhou,18092,0.0
Zhengzhou,18095,0.0
Zhengzhou,18100,0.0
Zhengzhou,18101,0.0
Zhengzhou,18104,0.0
Zhengzhou,18108,0.0
Zhengzhou,18112,0.0
Zhengzhou,18115,0.0
Zhengzhou,18119,0.0
Zhengzhou,18121,0.0
Zhengzhou,18126,0.0
Zhengzhou,18127,0.0
Zhengzhou,18129,0.0
Zhengzhou,18131,0.0
Zhengzhou,18133,0.0
Zhengzhou,18137,0.0
Zhengzhou,18139,0.0
Zhengzhou,18141,0.0
Zhengzhou,18143,0.0
Zhengzhou,18145,0.0
Zhengzhou,18147,0.0
Zhengzhou,18149,0.0
Zhengzhou,18154,0.0
Zhengzhou,18158,0.0
Zhengzhou,18161,0.333333
Zhengzhou,18162,0.166667
Zhengzhou,18166,0.0
Zhengzhou,18169,0.166667
Zhengzhou,18174,0.0
Zhengzhou,18176,0.0
Zhengzhou,18178,0.0
Zhengzhou,18182,0.0
Zhengzhou,18183,0.0
Zhengzhou,18185,0.0
Zhengzhou,18190,0.0
Zhengzhou,18192,0.0
Zhengzhou,18193,0.0
Zhengzhou,18196,0.0
Zhengzhou,18200,0.0
Zhengzhou,18201,0.0
Zhengzhou,18203,0.0
Zhengzhou,18204,0.0
Zhengzhou,18206,0.0
Zhengzhou,18210,0.0
Zhengzhou,18216,0.0
Zhengzhou,18222,0.0
Zhengzhou,18224,0.0
Zhengzhou,18228,0.0
Zhengzhou,18229,0.0
Zhengzhou,18233,0.333333
Zhengzhou,18235,0.0
Zhengzhou,18237,0.0
Zhengzhou,18239,0.0
Zhengzhou,18243,0.333333
Zhengzhou,18245,0.0
Zhengzhou,18246,0.0
Zhengzhou,18249,0.333333
Zhengzhou,18253,0.0
Zhengzhou,18257,0.0
Zhengzhou,18260,0.0
Zhengzhou,18261,0.0
Zhengzhou,18263,0.0
Zhengzhou,18265,0.0
Zhengzhou,18268,0.0
Zhengzhou,18272,0.0
Zhengzhou,18273,0.0
Zhengzhou,18276,0.0
Zhengzhou,18282,0.0
Zhengzhou,18285,0.0
Zhengzhou,18288,0.0
Zhengzhou,18289,0.0
Zhengzhou,18293,0.0
Zhengzhou,18294,0.0
Zhengzhou,18296,0.0
Zhengzhou,18297,0.0
Zhengzhou,18299,0.0
Zhengzhou,18303,0.0
Zhengzhou,18304,0.0
Zhengzhou,18307,0.0
Zhengzhou,18311,0.0
Zhengzhou,18315,0.333333
Zhengzhou,18317,0.0
Zhengzhou,18321,0.333333
Zhengzhou,18328,0.0
Zhengzhou,18332,1.0
Zhengzhou,18333,0.0
Zhengzhou,18335,0.0
Zhengzhou,18342,0.0
Zhengzhou,18343,0.0
Zhengzhou,18344,0.0
Zhengzhou,18345,0.333333
Zhengzhou,18348,0.0
Zhengzhou,18350,0.0
Zhengzhou,18351,0.0
Zhengzhou,18355,0.0
Zhengzhou,18356,0.0
Zhengzhou,18359,0.0
Zhengzhou,18362,0.0
Zhengzhou,18366,0.0
Zhengzhou,18367,0.0
Zhengzhou,18372,0.0
Zhengzhou,18377,0.0
Zhengzhou,18379,0.0
Zhengzhou,18384,0.0
Zhengzhou,18385,0.0
Zhengzhou,18387,0.0
Zhengzhou,18390,0.0
Zhengzhou,18392,0.0
Zhengzhou,18395,0.0
Zhengzhou,18397,0.0
Zhengzhou,18400,0.0
Zhengzhou,18401,0.0
Zhengzhou,18402,0.0
Zhengzhou,18403,0.0
Zhengzhou,18404,0.0
Zhengzhou,18408,0.0
Zhengzhou,18411,0.0
Zhengzhou,18413,0.333333
Zhengzhou,18416,0.166667
Zhengzhou,18419,0.0
Zhengzhou,18424,0.0
Zhengzhou,18427,0.0
Zhengzhou,18432,0.0
Zhengzhou,18433,0.0
Zhengzhou,18436,0.0
Zhengzhou,18439,0.0
Zhengzhou,18441,0.0
Zhengzhou,18445,0.0
Zhengzhou,18447,0.0
Zhengzhou,18448,0.0
Zhengzhou,18450,0.0
Zhengzhou,18454,0.0
Zhengzhou,18457,0.333333
Zhengzhou,18461,0.0
Zhengzhou,18464,0.0
Zhengzhou,18465,0.0
Zhengzhou,18470,0.0
Zhengzhou,18474,0.0
Zhengzhou,18475,0.0
Zhengzhou,18476,0.0
Zhengzhou,18479,0.0
Zhengzhou,18486,0.0
Zhengzhou,18489,0.0
Zhengzhou,18491,0.0
Zhengzhou,18493,0.0
Zhengzhou,18495,0.0
Zhengzhou,18497,0.0
Zhengzhou,18499,0.0
Zhengzhou,18501,0.0
Zhengzhou,18504,0.0
Zhengzhou,18505,0.0
Zhengzhou,18509,0.0
Zhengzhou,18510,0.0
Zhengzhou,18513,0.0
Zhengzhou,18517,0.333333
Zhengzhou,18520,0.0
Zhengzhou,18521,0.0
Zhengzhou,18526,0.0
Zhengzhou,18530,0.0
Zhengzhou,18531,0.0
Zhengzhou,18534,0.333333
Zhengzhou,18538,0.0
Zhengzhou,18539,0.0
Zhengzhou,18543,0.0
Zhengzhou,18545,0.333333
Zhengzhou,18548,0.0
Zhengzhou,18549,0.0
Zhengzhou,18551,0.0
Zhengzhou,18556,0.0
Zhengzhou,18557,0.0
Zhengzhou,18560,0.0
Zhengzhou,18562,0.0
Zhengzhou,18563,0.0
Zhengzhou,18566,0.0
Zhengzhou,18567,0.0
Zhengzhou,18572,0.0
Zhengzhou,18573,0.0
Zhengzhou,18578,0.0
Zhengzhou,18580,0.166667
Zhengzhou,18584,0.0
Zhengzhou,18587,0.0
Zhengzhou,18588,0.0
Zhengzhou,18591,0.0
Zhengzhou,18596,0.333333
Zhengzhou,18597,0.0
Zhengzhou,18599,0.0
Zhengzhou,18604,0.0
Zhengzhou,18607,0.0
Zhengzhou,18610,0.0
Zhengzhou,18613,0.0
Zhengzhou,18615,0.0
Zhengzhou,18621,0.0
Zhengzhou,18626,0.0
Zhengzhou,18629,0.0
Zhengzhou,18633,0.0
Zhengzhou,18637,0.0
Zhengzhou,18641,0.0
Zhengzhou,18643,0.333333
Zhengzhou,18647,0.0
Zhengzhou,18651,0.0
Zhengzhou,18656,0.0
Zhengzhou,18657,0.0
Zhengzhou,18662,0.0
Zhengzhou,18666,0.0
Zhengzhou,18667,0.0
Zhengzhou,18672,0.0
Zhengzhou,18675,0.0
Zhengzhou,18679,0.0
Zhengzhou,18683,0.0
Zhengzhou,18688,0.333333
Zhengzhou,18690,0.0
Zhengzhou,18691,0.0
Zhengzhou,18693,0.0
Zhengzhou,18698,0.0
Zhengzhou,18700,0.0
Zhengzhou,18704,0.0
Zhengzhou,18707,0.0
Zhengzhou,18709,0.0
Zhengzhou,18714,0.0
Zhengzhou,18717,0.0
Zhengzhou,18718,0.0
Zhengzhou,18719,0.0
Zhengzhou,18721,0.0
Zhengzhou,18723,0.0
Zhengzhou,18725,0.0
Zhengzhou,18730,0.0
Zhengzhou,18733,0.0
Zhengzhou,18735,0.0
Zhengzhou,18737,0.0
Zhengzhou,18741,0.0
Zhengzhou,18746,0.0
Zhengzhou,18748,0.0
Zhengzhou,18752,0.0
Zhengzhou,18755,0.0
Zhengzhou,18756,0.0
Zhengzhou,18757,0.0
Zhengzhou,18759,0.0
Zhengzhou,18762,0.0
Zhengzhou,18766,0.0
Zhengzhou,18768,0.0
Zhengzhou,18770,0.0
Zhengzhou,18774,0.0
Zhengzhou,18777,0.0
Zhengzhou,18778,0.0
Zhengzhou,18780,0.0
Zhengzhou,18781,0.0
Zhengzhou,18782,0.0
Zhengzhou,18786,0.0
Zhengzhou,18789,0.0
Zhengzhou,18793,0.0
Zhengzhou,18796,0.333333
Zhengzhou,18797,0.0
Zhengzhou,18800,0.333333
Zhengzhou,18804,0.0
Zhengzhou,18805,0.0
Zhengzhou,18806,0.333333
Zhengzhou,18808,0.333333
Zhengzhou,18809,0.333333
Zhengzhou,18812,0.0
Zhengzhou,18815,0.0
Zhengzhou,18817,0.0
Zhengzhou,18819,0.0
Zhengzhou,18822,0.166667
Zhengzhou,18826,0.333333
Zhengzhou,18828,1.0
Zhengzhou,18829,0.0
Zhengzhou,18830,0.0
Zhengzhou,18833,0.0
Zhengzhou,18834,0.0
Zhengzhou,18835,0.0
Zhengzhou,18837,0.0
Zhengzhou,18838,0.0
Zhengzhou,18841,0.0
Zhengzhou,18846,0.0
Zhengzhou,18847,0.0
Zhengzhou,18851,0.0
Zhengzhou,18852,0.0
Zhengzhou,18856,0.0
Zhengzhou,18859,0.0
Zhengzhou,18862,0.0
Zhengzhou,18863,0.0
Zhengzhou,18865,0.0
Zhengzhou,18867,0.0
Zhengzhou,18870,0.333333
Zhengzhou,18871,0.0
Zhengzhou,18872,0.0
Zhengzhou,18875,0.0
Zhengzhou,18877,0.0
Zhengzhou,18882,0.0
Zhengzhou,18886,0.0
Zhengzhou,18887,0.0
Zhengzhou,18889,0.0
Zhengzhou,18891,0.0
Zhengzhou,18897,0.0
Zhengzhou,18900,0.0
Zhengzhou,18904,0.0
Zhengzhou,18908,0.0
Zhengzhou,18909,0.166667
Zhengzhou,18914,0.0
Zhengzhou,18915,0.0
Zhengzhou,18920,0.0
Zhengzhou,18923,0.166667
Zhengzhou,18928,0.0
Zhengzhou,18932,0.0
Zhengzhou,18936,0.0
Zhengzhou,18940,0.0
Zhengzhou,18944,0.0
Zhengzhou,18948,0.0
Zhengzhou,18951,0.0
Zhengzhou,18952,0.0
Zhengzhou,18956,0.0
Zhengzhou,18959,0.0
Zhengzhou,18960,0.0
Zhengzhou,18964,0.0
Zhengzhou,18968,0.0
Zhengzhou,18970,0.0
Zhengzhou,18972,0.0
Zhengzhou,18975,0.0
Zhengzhou,18979,0.0
Zhengzhou,18981,0.0
Zhengzhou,18984,0.0
Zhengzhou,18987,0.0
Zhengzhou,18991,0.0
Zhengzhou,18995,0.0
Zhengzhou,18996,0.0
Zhengzhou,19000,0.0
Zhengzhou,19001,0.0
Zhengzhou,19004,0.0
Zhengzhou,19006,0.0
Zhengzhou,19007,0.0
Zhengzhou,19010,0.0
Zhengzhou,19012,0.0
Zhengzhou,19016,0.0
Zhengzhou,19017,0.0
Zhengzhou,19021,0.0
Zhengzhou,19023,0.0
Zhengzhou,19024,0.0
Zhengzhou,19026,0.0
Zhengzhou,19029,0.0
Zhengzhou,19031,0.0
Zhengzhou,19032,0.0
Zhengzhou,19033,0.0
Zhengzhou,19034,0.0
Zhengzhou,19038,0.0
Zhengzhou,19039,0.0
Zhengzhou,19040,0.0
Zhengzhou,19044,0.0
Zhengzhou,19045,0.0
Zhengzhou,19048,0.0
Zhengzhou,19049,0.0
Zhengzhou,19052,0.0
Zhengzhou,19056,0.0
Zhengzhou,19062,0.0
Zhengzhou,19065,0.0
Zhengzhou,19069,0.0
Zhengzhou,19072,0.0
Zhengzhou,19074,0.0
Zhengzhou,19076,0.0
Zhengzhou,19080,0.0
Zhengzhou,19083,0.0
Zhengzhou,19085,0.0
Zhengzhou,19088,0.0
Zhengzhou,19089,0.0
Zhengzhou,19091,0.0
Zhengzhou,19094,0.0
Zhengzhou,19098,0.0
Zhengzhou,19099,0.0
Zhengzhou,19101,0.0
Zhengzhou,19106,0.0
Zhengzhou,19107,0.0
Zhengzhou,19112,0.0
Zhengzhou,19116,0.0
Zhengzhou,19117,0.0
Zhengzhou,19120,0.0
Zhengzhou,19122,0.0
Zhengzhou,19125,0.0
Zhengzhou,19127,0.0
Zhengzhou,19131,0.0
Zhengzhou,19136,0.0
Zhengzhou,19139,0.0
Zhengzhou,19143,0.0
Zhengzhou,19148,0.0
Zhengzhou,19152,0.0
Zhengzhou,19153,0.0
Zhengzhou,19154,0.0
Zhengzhou,19159,0.0
Zhengzhou,19160,0.0
Zhengzhou,19162,0.0
Zhengzhou,19165,0.0
Zhengzhou,19166,0.0
Zhengzhou,19167,0.0
Zhengzhou,19170,0.0
Zhengzhou,19173,0.0
Zhengzhou,19174,0.0
Zhengzhou,19175,0.0
Zhengzhou,19180,0.0
Zhengzhou,19182,0.0
Zhengzhou,19183,0.0
Zhengzhou,19184,0.0
Zhengzhou,19185,0.0
Zhengzhou,19188,0.0
Zhengzhou,19190,0.0
Zhengzhou,19191,0.0
Zhengzhou,19195,0.0
Zhengzhou,19197,0.0
Zhengzhou,19200,0.0
Zhengzhou,19202,0.0
Zhengzhou,19203,0.0
Zhengzhou,19206,0.0
Zhengzhou,19210,0.0
Zhengzhou,19211,0.0
Zhengzhou,19212,0.0
Zhengzhou,19215,0.0
Zhengzhou,19217,0.0
Zhengzhou,19220,0.0
Zhengzhou,19221,0.0
Zhengzhou,19223,0.0
Zhengzhou,19224,0.0
Zhengzhou,19228,0.0
Zhengzhou,19229,0.0
Zhengzhou,19231,0.0
Zhengzhou,19233,0.0
Zhengzhou,19234,0.0
Zhengzhou,19236,0.0
Zhengzhou,19238,0.0
Zhengzhou,19239,0.0
Zhengzhou,19244,0.0
Zhengzhou,19245,0.0
Zhengzhou,19247,0.0
Zhengzhou,19249,0.0
Zhengzhou,19251,0.0
Zhengzhou,19253,0.0
Zhengzhou,19257,0.0
Zhengzhou,19259,0.0
Zhengzhou,19263,0.0
Zhengzhou,19265,0.0
Zhengzhou,19270,0.0
Zhengzhou,19271,0.0
Zhengzhou,19274,0.0
Zhengzhou,19275,0.0
Zhengzhou,19278,0.0
Zhengzhou,19282,0.0
Zhengzhou,19283,0.0
Zhengzhou,19286,0.0
Zhengzhou,19288,0.0
Zhengzhou,19289,0.0
Zhengzhou,19290,0.0
Zhengzhou,19294,0.0
Zhengzhou,19300,0.0
Zhengzhou,19304,0.0
Zhengzhou,19308,0.0
Zhengzhou,19311,0.0
Zhengzhou,19315,0.0
Zhengzhou,19316,0.0
Zhengzhou,19320,0.0
Zhengzhou,19323,0.0
Zhengzhou,19327,0.0
Zhengzhou,19331,0.0
Zhengzhou,19332,0.0
Zhengzhou,19333,0.0
Zhengzhou,19337,0.0
Zhengzhou,19340,0.0
Zhengzhou,19342,0.0
Zhengzhou,19343,0.0
Zhengzhou,19344,0.0
Zhengzhou,19345,0.0
Zhengzhou,19350,0.0
Zhengzhou,19353,0.0
Zhengzhou,19356,0.0
Zhengzhou,19360,0.0
Zhengzhou,19362,0.0
Zhengzhou,19363,0.0
Zhengzhou,19365,0.0
Zhengzhou,19366,0.0
Zhengzhou,19367,0.0
Zhengzhou,19371,0.0
Zhengzhou,19375,0.0
Zhengzhou,19376,0.0
Zhengzhou,19377,0.0
Zhengzhou,19379,0.0
Zhengzhou,19383,0.0
Zhengzhou,19387,0.0
Zhengzhou,19389,0.0
Zhengzhou,19394,0.0
Zhengzhou,19396,0.0
Zhengzhou,19399,0.0
Zhengzhou,19400,0.0
Zhengzhou,19401,0.0
Zhengzhou,19402,0.0
Zhengzhou,19403,0.0
Zhengzhou,19408,0.0
Zhengzhou,19411,0.0
Zhengzhou,19416,0.0
Zhengzhou,19423,0.0
Zhengzhou,19425,0.0
Zhengzhou,19432,0.0
Zhengzhou,19436,0.0
Zhengzhou,19443,0.0
Zhengzhou,19446,0.0
Zhengzhou,19450,0.0
Zhengzhou,19453,0.0
Zhengzhou,19455,0.0
Zhengzhou,19457,0.0
Zhengzhou,19459,0.0
Zhengzhou,19463,0.0
Zhengzhou,19467,0.0
Zhengzhou,19469,0.0
Zhengzhou,19474,0.0
Zhengzhou,19480,0.0
Zhengzhou,19483,0.0
Zhengzhou,19485,0.0
Zhengzhou,19487,0.0
Zhengzhou,19489,0.0
Zhengzhou,19492,0.0
Zhengzhou,19493,0.0
Zhengzhou,19494,0.0
Zhengzhou,19497,0.0
Zhengzhou,19501,0.0
Zhengzhou,19502,0.0
Zhengzhou,19503,0.0
Zhengzhou,19504,0.0
Zhengzhou,19505,0.0
Zhengzhou,19508,0.0
Zhengzhou,19510,0.0
Zhengzhou,19511,0.0
Zhengzhou,19513,0.0
Zhengzhou,19516,0.0
Zhengzhou,19517,0.0
Zhengzhou,19520,0.0
Zhengzhou,19521,0.0
Zhengzhou,19523,0.0
Zhengzhou,19527,0.0
Zhengzhou,19530,0.0
Zhengzhou,19531,0.0
Zhengzhou,19535,0.0
Zhengzhou,19540,0.0
Zhengzhou,19542,0.0
Zhengzhou,19544,0.0
Zhengzhou,19546,0.0
Zhengzhou,19547,0.0
Zhengzhou,19551,0.0
Zhengzhou,19555,0.0
Zhengzhou,19560,0.0
Zhengzhou,19562,0.0
Zhengzhou,19564,0.0
Zhengzhou,19566,0.0
Zhengzhou,19570,0.0
Zhengzhou,19572,0.0
Zhengzhou,19574,0.0
Zhengzhou,19580,0.0
Zhengzhou,19583,0.0
Zhengzhou,19588,0.0
Zhengzhou,19589,0.0
Zhengzhou,19593,0.333333
Zhengzhou,19596,0.0
Zhengzhou,19598,0.0
Zhengzhou,19602,0.0
Zhengzhou,19603,0.0
Zhengzhou,19604,0.0
Zhengzhou,19605,0.0
Zhengzhou,19608,0.1
Zhengzhou,19610,0.0
Zhengzhou,19612,0.0
Zhengzhou,19613,0.333333
Zhengzhou,19616,0.0
Zhengzhou,19618,0.166667
Zhengzhou,19621,0.0
Zhengzhou,19623,0.0
Zhengzhou,19624,0.0
Zhengzhou,19628,0.0
Zhengzhou,19631,0.0
Zhengzhou,19632,0.0
Zhengzhou,19634,0.0
Zhengzhou,19635,0.0
Zhengzhou,19639,0.0
Zhengzhou,19644,0.0
Zhengzhou,19648,0.0
Zhengzhou,19650,0.0
Zhengzhou,19652,0.0
Zhengzhou,19653,0.0
Zhengzhou,19655,0.0
Zhengzhou,19657,0.0
Zhengzhou,19660,0.0
Zhengzhou,19662,0.0
Zhengzhou,19665,0.0
Zhengzhou,19666,0.0
Zhengzhou,19670,0.0
Zhengzhou,19674,0.0
Zhengzhou,19678,0.0
Zhengzhou,19679,0.0
Zhengzhou,19682,0.0
Zhengzhou,19685,0.0
Zhengzhou,19689,0.0
Zhengzhou,19691,0.0
Zhengzhou,19695,0.0
Zhengzhou,19698,0.0
Zhengzhou,19701,0.0
Zhengzhou,19706,0.0
Zhengzhou,19707,0.0
Zhengzhou,19709,0.0
Zhengzhou,19711,0.0
Zhengzhou,19716,0.0
Zhengzhou,19720,0.0
Zhengzhou,19721,0.0
Zhengzhou,19726,0.0
Zhengzhou,19727,0.0
Zhengzhou,19731,0.333333
Zhengzhou,19734,0.0
Zhengzhou,19735,0.0
Zhengzhou,19737,0.0
Zhengzhou,19740,0.0
Zhengzhou,19743,0.0
Zhengzhou,19747,0.0
Zhengzhou,19755,0.333333
Zhengzhou,19759,0.0
Zhengzhou,19763,0.0
Zhengzhou,19768,0.333333
Zhengzhou,19769,0.0
Zhengzhou,19772,0.0
Zhengzhou,19773,0.0
Zhengzhou,19774,0.0
Zhengzhou,19775,0.0
Zhengzhou,19776,0.0
Zhengzhou,19778,0.0
Zhengzhou,19780,0.0
Zhengzhou,19783,0.333333
Zhengzhou,19786,0.0
Zhengzhou,19790,0.1
Zhengzhou,19793,0.0
Zhengzhou,19796,0.0
Zhengzhou,19797,0.333333
Zhengzhou,19800,0.333333
Zhengzhou,19804,0.333333
Zhengzhou,19807,0.0
Zhengzhou,19810,0.0
Zhengzhou,19813,0.333333
Zhengzhou,19818,0.0
Zhengzhou,19821,0.0
Zhengzhou,19826,0.0
Zhengzhou,19830,0.0
Zhengzhou,19833,0.0
Zhengzhou,19836,0.0
Zhengzhou,19840,0.0
Zhengzhou,19844,0.333333
Zhengzhou,19845,0.0
Zhengzhou,19849,0.333333
Zhengzhou,19853,0.0
Zhengzhou,19856,0.333333
Zhengzhou,19859,0.0
Zhengzhou,19861,0.0
Zhengzhou,19862,0.0
Zhengzhou,19865,0.166667
Zhengzhou,19868,0.0
Zhengzhou,19872,0.0
Zhengzhou,19874,0.0
Zhengzhou,19876,0.0
Zhengzhou,19882,0.0
Zhengzhou,19883,0.0
Zhengzhou,19884,0.0
Zhengzhou,19885,0.0
Zhengzhou,19887,0.0
Zhengzhou,19889,0.0
Zhengzhou,19891,0.0
Zhengzhou,19894,0.0
Zhengzhou,19895,0.0
Zhengzhou,19900,0.0
Zhengzhou,19901,0.0
Zhengzhou,19905,0.0
Zhengzhou,19909,0.0
Zhengzhou,19911,0.0
Zhengzhou,19915,0.0
Zhengzhou,19917,0.0
Zhengzhou,19923,0.0
Zhengzhou,19928,0.0
Zhengzhou,19932,0.0
Zhengzhou,19935,0.0
Zhengzhou,19938,0.0
Zhengzhou,19943,0.0
Zhengzhou,19946,0.0
Zhengzhou,19948,0.0
Zhengzhou,19952,0.0
Zhengzhou,19954,0.0
Zhengzhou,19957,0.0
Zhengzhou,19960,0.0
Zhengzhou,19961,0.0
Zhengzhou,19963,0.0
Zhengzhou,19968,0.0
Zhengzhou,19969,0.0
Zhengzhou,19973,0.166667
Zhengzhou,19978,0.0
Zhengzhou,19979,0.333333
Zhengzhou,19981,0.0
Zhengzhou,19982,0.0
Zhengzhou,19983,0.0
Zhengzhou,19985,0.166667
Zhengzhou,19989,0.0
Zhengzhou,19991,0.0
Zhengzhou,19993,0.0
Zhengzhou,19994,0.0
Zhengzhou,19995,0.0
Zhengzhou,19999,0.0
Zhengzhou,20000,0.0
Zhengzhou,20001,0.0
Zhengzhou,20003,0.0
Zhengzhou,20005,0.333333
Zhengzhou,20006,0.0
Zhengzhou,20010,0.0
Zhengzhou,20011,0.0
Zhengzhou,20013,0.0
Zhengzhou,20015,0.0
Zhengzhou,20018,0.0
Zhengzhou,20021,0.0
Zhengzhou,20024,0.0
Zhengzhou,20025,0.0
Zhengzhou,20029,0.0
Zhengzhou,20035,0.166667
Zhengzhou,20041,0.0
Zhengzhou,20045,0.166667
Zhengzhou,20047,0.166667
Zhengzhou,20051,0.0
Zhengzhou,20052,0.0
Zhengzhou,20055,0.0
Zhengzhou,20062,0.0
Zhengzhou,20065,0.166667
Zhengzhou,20070,0.0
Zhengzhou,20073,0.0
Zhengzhou,20075,0.0
Zhengzhou,20077,0.0
Zhengzhou,20083,0.0
Zhengzhou,20085,0.0
Zhengzhou,20089,0.333333
Zhengzhou,20094,0.333333
Zhengzhou,20096,0.0
Zhengzhou,20097,0.166667
Zhengzhou,20101,0.0
Zhengzhou,20102,0.0
Zhengzhou,20105,0.0
Zhengzhou,20106,0.0
Zhengzhou,20108,0.0
Zhengzhou,20112,0.0
Zhengzhou,20113,0.0
Zhengzhou,20115,0.0
Zhengzhou,20118,0.0
Zhengzhou,20119,0.0
Zhengzhou,20120,0.0
Zhengzhou,20121,0.0
Zhengzhou,20122,0.0
Zhengzhou,20123,0.0
Zhengzhou,20127,0.0
Zhengzhou,20128,0.0
Zhengzhou,20129,0.0
Zhengzhou,20130,0.0
Zhengzhou,20131,0.0
Zhengzhou,20132,0.0
Zhengzhou,20135,0.0
Zhengzhou,20137,0.0
Zhengzhou,20139,0.0
Zhengzhou,20143,0.0
Zhengzhou,20145,0.0
Zhengzhou,20149,0.0
Zhengzhou,20153,0.0
Zhengzhou,20157,0.0
Zhengzhou,20158,0.0
Zhengzhou,20159,0.0
Zhengzhou,20163,0.0
Zhengzhou,20165,0.0
Zhengzhou,20169,0.0
Zhengzhou,20170,0.0
Zhengzhou,20172,0.0
Zhengzhou,20173,0.0
Zhengzhou,20178,0.0
Zhengzhou,20180,0.0
Zhengzhou,20183,0.0
Zhengzhou,20185,0.0
Zhengzhou,20189,0.0
Zhengzhou,20191,0.0
Zhengzhou,20192,0.0
Zhengzhou,20193,0.0
Zhengzhou,20196,0.0
Zhengzhou,20198,0.0
Zhengzhou,20199,0.0
Zhengzhou,20205,0.0
